"BlueAvgSigStrLanded","RedAvgSigStrLanded","BlueAvgSigStrPct","RedAvgSigStrPct","BlueAvgTDLanded","RedAvgTDLanded","BlueReachCms","RedReachCms","BlueHeightCms","RedHeightCms","BlueAge","RedAge","RedWins","BlueWins","Winner"
42.4828,23.5,0.5,0.545,0.6897,2,185.42,182.88,185.42,175.26,35,26,2,21,1
5,50.4375,0.33,0.454,1,2.875,182.88,167.64,172.72,167.64,28,32,9,0,0
36.5,60,0.51,0.414,0,2.1429,190.5,182.88,180.34,180.34,28,30,5,2,1
45.7857,62,0.394,0.574,1.2857,2,200.66,213.36,195.58,193.04,31,31,16,10,0
40.4,67,0.566,0.62,1.1,0.6,175.26,172.72,172.72,172.72,30,33,5,9,1
17.5455,54.0667,0.391,0.379,1.5455,0.4667,190.5,190.5,185.42,187.96,31,34,7,7,1
54,15.3,0.484,0.444,4.3333,1,200.66,185.42,190.5,177.8,29,35,7,8,1
75.6,27.1538,0.63,0.578,3.2,1.8462,180.34,167.64,167.64,167.64,30,33,9,5,1
26,29.6667,0.44,0.513,0,2.1667,182.88,172.72,182.88,167.64,28,36,3,0,1
62.5,52.6,0.525,0.344,0,0.8,170.18,172.72,170.18,170.18,25,33,3,2,1
34.5,37.28,0.475,0.535,0.5,1.04,180.34,177.8,177.8,175.26,33,40,12,2,1
53,33,0.43,0.34,1,0,190.5,175.26,172.72,167.64,30,25,1,1,0
35.3333,42.5,0.492,0.42,0.8333,0.5,185.42,193.04,180.34,187.96,34,31,2,4,0
42,47,0.44,0.422,2,0.8,190.5,167.64,177.8,167.64,26,32,3,0,1
47.8182,45,0.442,0.458,0.7273,2.4615,177.8,195.58,177.8,175.26,31,26,10,8,1
33.5,41.2105,0.475,0.443,0.3,0.3684,190.5,190.5,182.88,180.34,28,32,13,7,0
54.3333,36.375,0.374,0.439,0.9167,0.625,175.26,180.34,167.64,172.72,25,31,5,8,0
21.1905,29.5,0.507,0.383,1.3333,1.2,187.96,180.34,177.8,172.72,29,35,18,12,1
54,61.8889,0.52,0.476,1.6667,0.6667,177.8,180.34,175.26,177.8,30,32,5,2,1
35,58.6667,0.445,0.5,0,2,175.26,172.72,172.72,175.26,29,30,2,3,1
33.8333,23.8,0.52,0.466,1,1.2,195.58,195.58,185.42,185.42,30,30,4,4,1
25.8889,42.5,0.333,0.552,0.7778,1.6,190.5,190.5,182.88,190.5,34,37,5,6,1
40,39,0.6,0.643,0,0,208.28,193.04,193.04,190.5,30,31,1,0,1
35.5714,74.2778,0.347,0.432,0.1429,0.2222,175.26,175.26,172.72,180.34,27,27,15,6,0
115.1818,54.5,0.425,0.595,0.1818,2,165.1,167.64,167.64,165.1,31,30,4,9,0
18.3,26.1538,0.63,0.507,1,2,182.88,193.04,180.34,180.34,30,30,9,7,1
38.4,39,0.324,0.72,1,0,177.8,185.42,170.18,172.72,31,27,1,2,0
31.5625,26,0.459,0.527,0.375,0.3,193.04,200.66,187.96,185.42,34,38,6,11,1
71,47.625,0.474,0.403,0.4,3.875,162.56,160.02,165.1,162.56,33,30,5,3,1
26.7778,30,0.417,0.543,1.4444,2.3,180.34,177.8,177.8,175.26,32,29,7,6,1
48,60.4,0.397,0.29,0.5556,0,167.64,172.72,167.64,175.26,32,29,4,3,1
41.6,54.1111,0.536,0.416,2.4,1.4444,190.5,190.5,185.42,185.42,31,30,7,3,0
28.6,71,0.536,0.63,2.2,2,175.26,162.56,170.18,167.64,31,26,1,2,0
17.1667,44.6667,0.52,0.442,1,0.6667,187.96,180.34,187.96,177.8,29,32,6,1,1
75,38.8,0.51,0.582,1.5,2.6,198.12,190.5,193.04,182.88,26,28,3,2,1
38,59.3529,0.6,0.521,0,0.2941,190.5,195.58,187.96,193.04,25,34,13,3,0
15.8,38.7778,0.612,0.499,0.4,1.1667,200.66,193.04,190.5,185.42,27,37,9,3,0
50,27.0588,0.587,0.417,1.3333,0.4118,198.12,182.88,185.42,177.8,31,44,8,3,1
33.6,31,0.388,0.462,0.8,1.7,185.42,185.42,182.88,180.34,28,24,7,6,1
44,25.15,0.28,0.384,1,1.65,177.8,190.5,172.72,187.96,34,37,14,1,1
28.5,21.6364,0.452,0.325,0.1667,3.9091,165.1,165.1,165.1,162.56,30,33,6,4,0
35,29.6667,0.47,0.354,0,2,182.88,185.42,177.8,180.34,29,34,3,0,0
17,58,0.343,0.38,0.25,1.5,180.34,170.18,177.8,170.18,28,37,1,1,1
49.625,47.36,0.52,0.449,3.5,1.8,193.04,177.8,182.88,172.72,31,34,17,8,1
32.1111,43.8,0.326,0.486,2.1111,0.7,172.72,165.1,172.72,167.64,34,32,6,6,0
45.6667,48.1333,0.487,0.35,2.3333,1.0667,165.1,165.1,167.64,162.56,26,34,12,3,0
19,50.1765,0.43,0.494,0,0.4706,195.58,190.5,185.42,187.96,35,34,9,0,0
14.5,43.5714,0.476,0.546,0,4.7143,210.82,203.2,193.04,193.04,32,27,5,6,1
33,45.5556,0.51,0.417,2,0.6667,190.5,180.34,182.88,182.88,28,30,6,0,0
44,23,0.37,0.725,0,0,182.88,180.34,180.34,182.88,28,28,2,3,1
58,22,0.37,0.43,2,1,170.18,167.64,165.1,172.72,27,22,0,1,0
25.3333,8,0.49,0.44,0,0,193.04,182.88,180.34,190.5,36,23,0,0,1
85,77,0.513,0.39,1.3333,1,160.02,160.02,160.02,162.56,36,29,1,1,0
68.5,83.5,0.565,0.38,0,0,167.64,160.02,162.56,165.1,29,29,2,1,0
0,31,0,0.56,0,0,190.5,205.74,180.34,190.5,33,26,0,0,0
40,43.9474,0.417,0.435,0.4,2.1579,185.42,203.2,182.88,190.5,32,31,14,8,1
38.3684,29.5714,0.336,0.472,2.0526,0.9286,180.34,180.34,177.8,172.72,34,36,9,14,0
38.5556,27.75,0.432,0.51,0.4444,1.75,177.8,172.72,172.72,167.64,25,38,2,5,1
38,38.75,0.66,0.4,0.5,1.25,170.18,162.56,172.72,162.56,29,31,3,2,0
33.6667,33.4545,0.71,0.483,7.3333,3.7273,190.5,170.18,182.88,167.64,32,37,9,3,0
16.5,63.5,0.438,0.435,1.625,0.75,180.34,170.18,177.8,165.1,29,28,3,4,0
27.5,3.5,0.34,0.855,0.5,0,182.88,181.61,182.88,180.34,27,24,1,0,1
51.1429,28.8,0.45,0.4,1.1429,1,180.34,182.88,180.34,170.18,26,31,4,6,1
44.125,43.6786,0.483,0.494,0.5,0.7143,180.34,185.42,177.8,185.42,27,35,20,5,0
35.6,51.4444,0.45,0.513,0,1.2222,180.34,170.18,175.26,170.18,34,30,6,4,1
8,42,0.34,0.59,1,0,190.5,180.34,190.5,180.34,25,26,1,1,0
24.6,40.6667,0.36,0.323,0.6,1.3333,162.56,175.26,160.02,170.18,27,31,0,2,0
27,32,0.38,0.407,8,2,182.88,177.8,175.26,167.64,32,32,2,1,0
47.5,10.5,0.45,0.41,2.5,0,172.72,175.26,167.64,167.64,27,24,1,1,1
33.5,13.5,0.263,0.53,0.5,1,172.72,165.1,167.64,167.64,27,24,1,1,0
27.6667,50.5,0.552,0.549,0.3333,1.4167,200.66,182.88,190.5,180.34,33,39,10,12,0
22.5455,30.5385,0.502,0.466,1.1818,2.7692,182.88,198.12,185.42,187.96,38,34,10,8,1
33.2857,18,0.499,0.417,0.1429,1.5714,195.58,198.12,180.34,185.42,34,37,4,3,1
31,10.5,0.248,0.695,0,0.5,185.42,187.96,182.88,185.42,28,28,1,2,0
76,19.6923,0.567,0.456,0,1,203.2,195.58,193.04,185.42,29,34,9,3,1
10.3333,40.75,0.413,0.361,0.6667,1.25,182.88,180.34,177.8,177.8,31,26,4,1,1
75,75,0.307,0.35,1,2,175.26,170.18,170.18,162.56,36,33,1,1,0
45.5,67.5,0.5,0.35,0,0,182.88,177.8,172.72,170.18,28,29,2,1,1
26,65,0.542,0.48,0.125,0.5,195.58,187.96,187.96,182.88,35,33,1,9,0
71.5,85.25,0.445,0.455,1,0.5,177.8,190.5,180.34,180.34,32,27,3,0,0
12.8571,27.5,0.561,0.46,0,0,190.5,205.74,185.42,195.58,33,26,2,4,1
29.5556,34.25,0.501,0.563,0.3333,0,193.04,190.5,193.04,187.96,30,29,3,6,1
56.3333,46.5263,0.377,0.363,0.5,0.4211,165.1,185.42,175.26,177.8,32,32,10,2,0
43,23,0.486,0.528,3.0909,1.5,193.04,195.58,187.96,190.5,37,31,4,6,0
27,50.0769,0.502,0.442,1.6,0.3846,195.58,193.04,185.42,190.5,38,33,6,10,0
64.7692,20.5556,0.357,0.32,1.7692,3.1111,190.5,182.88,180.34,175.26,33,31,5,7,1
51,34.3333,0.368,0.591,1.2222,1.7778,193.04,187.96,185.42,185.42,27,37,6,6,1
60,20.4,0.41,0.312,0.5,0.8,182.88,182.88,177.8,177.8,23,31,1,1,1
34,19.75,0.385,0.403,2,0.75,172.72,170.18,162.56,170.18,31,30,2,0,1
47,16.5,0.655,0.49,0.5,1.5,190.5,190.5,190.5,185.42,26,32,1,1,0
49,35.875,0.325,0.453,0,0.625,185.42,177.8,182.88,177.8,26,28,5,1,0
47.3,58.7,0.485,0.505,0.5,4.9,187.96,177.8,175.26,177.8,30,30,10,9,0
34.8571,51.2857,0.477,0.419,0.5714,0.4286,182.88,193.04,177.8,180.34,31,34,13,8,0
18,23.7647,0.475,0.457,0.5,0.5294,195.58,203.2,193.04,190.5,28,35,11,2,1
87.5,26.8571,0.565,0.552,1.25,0.3571,203.2,200.66,200.66,190.5,29,33,11,4,0
45.4286,39.6,0.43,0.652,1,2,165.1,157.48,162.56,160.02,34,32,3,5,0
15,56.5455,0.368,0.381,1.3636,1,170.18,175.26,165.1,167.64,33,25,8,7,1
32,26,0.37,0.43,1,1,177.8,167.64,170.18,167.64,37,23,1,0,0
22.1667,63.3333,0.503,0.513,3.6667,3,187.96,175.26,180.34,175.26,35,35,4,5,0
5,43.75,0.45,0.58,1,0.5,172.72,165.1,167.64,170.18,28,36,2,0,1
41,25.2632,0.513,0.379,2.95,2.6316,172.72,177.8,172.72,175.26,34,39,11,12,1
33.3333,43.5556,0.38,0.4,0.8889,2.3333,185.42,187.96,182.88,185.42,28,35,7,5,1
44,27,0.553,0.446,1.5,0.3333,190.5,193.04,185.42,187.96,31,34,10,3,0
67,27.75,0.37,0.491,3,2.1667,190.5,193.04,180.34,180.34,25,30,8,1,0
26.3,30.2,0.319,0.491,0.1,0.0667,190.5,190.5,187.96,187.96,42,32,10,5,1
16.6667,20.85,0.383,0.51,0.3333,1.3,180.34,187.96,177.8,177.8,28,28,11,1,0
63.1579,37.9412,0.387,0.488,1.4211,0.9412,177.8,177.8,177.8,175.26,36,40,12,11,0
27.6667,34.1,0.545,0.467,0.1333,0.8,195.58,182.88,187.96,182.88,35,36,7,9,0
35.3636,25.4,0.491,0.417,1.3636,1.75,180.34,198.12,175.26,185.42,40,37,12,3,0
19.2857,28.375,0.5,0.429,1.1429,0.4375,203.2,182.88,187.96,177.8,41,44,8,5,1
29.6667,48.4444,0.602,0.516,0.1111,1.3333,195.58,198.12,190.5,187.96,26,35,5,6,0
27.8,26.4231,0.462,0.459,1,0.2692,193.04,195.58,190.5,190.5,37,39,16,3,1
28.6667,26.7,0.445,0.369,1.5,3.5,190.5,185.42,180.34,172.72,34,31,8,4,0
53.5,22.1429,0.453,0.517,1.25,1,185.42,185.42,177.8,175.26,28,30,6,2,0
15,59,0.62,0.61,0,0,187.96,190.5,190.5,190.5,30,26,0,0,0
77.6667,54,0.333,0.34,0.6667,8.5,180.34,172.72,172.72,167.64,32,27,0,0,0
36,32.4545,0.48,0.528,0.5,0.4545,187.96,187.96,182.88,175.26,25,36,8,5,0
83,75.5385,0.36,0.552,0.1429,2.5385,162.56,157.48,160.02,154.94,32,26,9,5,0
60.3333,58.6667,0.353,0.537,0.3333,5.6667,182.88,185.42,177.8,185.42,28,27,3,1,0
46.5385,46.6667,0.431,0.36,0.6923,0.8333,167.64,172.72,160.02,162.56,33,29,5,9,0
16.6667,23.75,0.357,0.45,0.6667,0.25,193.04,185.42,182.88,177.8,28,33,3,4,0
29.6667,32.8333,0.573,0.382,3,3.1667,167.64,160.02,165.1,154.94,27,30,3,3,1
85,49.3,0.513,0.487,4,1.9,162.56,180.34,167.64,170.18,28,29,7,3,0
130,14,0.49,0.45,2,0,185.42,190.5,177.8,180.34,29,28,1,1,0
22.2,11,0.47,0.78,1.2,1,187.96,185.42,182.88,177.8,27,34,1,1,1
6,33.2963,0.35,0.396,0,1.037,193.04,182.88,187.96,177.8,28,36,16,0,0
46,30,0.43,0.374,0.7143,1.2069,180.34,180.34,182.88,172.72,29,35,17,3,0
75.6667,87.3333,0.447,0.397,0,0.6667,170.18,172.72,172.72,175.26,24,30,1,2,0
29.3333,2,0.447,0.495,4.6667,2,157.48,167.64,160.02,167.64,25,32,1,1,1
38.5,113.6667,0.332,0.547,0.2,0,193.04,177.8,190.5,180.34,31,29,1,9,0
42.2,45.5,0.356,0.352,2.1,0.4444,187.96,185.42,180.34,177.8,28,32,9,6,0
71.8571,53.375,0.499,0.454,0.2857,0.25,162.56,170.18,160.02,170.18,33,31,3,3,0
59.4286,20.25,0.5,0.412,0.2857,1.15,182.88,180.34,182.88,175.26,29,33,10,4,1
25,32.2308,0.445,0.432,1.5,0.5385,172.72,167.64,165.1,167.64,30,34,8,2,1
8,44.6667,0.44,0.587,0,2,193.04,190.5,187.96,185.42,32,31,2,0,0
32,53.6667,0.47,0.472,0.875,0.7778,182.88,185.42,180.34,187.96,27,32,6,6,0
27.2353,80,0.472,0.54,0.9412,1,180.34,177.8,175.26,180.34,38,26,1,10,0
17,66,0.75,0.55,1.5,3.25,185.42,187.96,185.42,185.42,30,30,2,1,0
38.6667,9.5,0.463,0.513,1,0.75,185.42,187.96,182.88,187.96,37,26,3,3,0
19,66.8333,0.27,0.495,0.5,1.3333,157,165.1,170.18,167.64,32,32,3,0,0
36.375,37.7,0.424,0.352,0.375,0.5,185.42,177.8,180.34,172.72,33,29,5,4,0
50.5,19.2143,0.5,0.468,0.25,2.4286,170.18,170.18,167.64,167.64,32,33,10,2,0
34.7143,68.5,0.366,0.394,0.7143,1.5,165.1,170.18,172.72,167.64,27,32,11,6,0
46.375,64.2353,0.443,0.549,2,4.2941,162.56,167.64,162.56,160.02,31,31,15,6,1
77.4,64.4667,0.472,0.486,1,0.7333,182.88,177.8,180.34,172.72,29,34,10,4,1
61,12,0.38,0.66,0.3333,1,170.18,170.18,165.1,165.1,25,26,1,2,1
33.25,35.6667,0.388,0.488,3.75,0.7778,180.34,165.1,170.18,167.64,26,31,5,3,0
24.6,43.5,0.378,0.475,2.2,1.5,185.42,182.88,175.26,175.26,30,23,2,3,0
22,26.5,0.35,0.475,1,3.5,165.1,165.1,162.56,167.64,26,26,2,1,0
17,37.75,0.28,0.421,4,0.375,175.26,177.8,175.26,172.72,29,25,4,0,0
52.3,53.4286,0.501,0.404,1.2,1.7143,182.88,175.26,175.26,175.26,29,34,4,15,1
38.0714,59.1818,0.441,0.422,0.9643,1.0909,180.34,177.8,172.72,170.18,32,31,8,15,0
65.75,120.5,0.503,0.431,0.875,0.2,152.4,165.1,154.94,167.64,28,30,8,6,0
31.2222,8,0.538,0.61,2.3333,0,177.8,182.88,175.26,175.26,29,25,1,7,0
48.8,33.375,0.386,0.509,0,1.375,182.88,185.42,180.34,182.88,27,28,4,3,0
32,3,0.35,1,1,0,182.88,185.42,182.88,172.72,26,27,0,0,0
18.8,33,0.554,0.452,2.4,1.8,177.8,190.5,177.8,180.34,26,34,4,4,1
43.25,1,0.413,0.25,1.5,1,190.5,177.8,185.42,180.34,24,31,2,2,1
42.625,56.3571,0.417,0.486,0.625,0,175.26,172.72,172.72,172.72,33,33,8,12,0
60,34.75,0.288,0.439,0,0.625,172.72,172.72,175.26,167.64,29,33,6,3,1
58,38,0.523,0.469,2,2.6667,167.64,165.1,167.64,165.1,25,29,7,3,0
76.5,42,0.49,0.414,0.5,1.5,162.56,160.02,165.1,162.56,32,32,4,2,1
6,32.5,0.393,0.405,0,0,187.96,185.42,182.88,182.88,28,30,0,1,0
30.375,40.8235,0.471,0.509,0.375,1.2353,193.04,193.04,193.04,185.42,29,36,9,5,1
54.5455,32.9286,0.484,0.453,4.0909,1.4286,200.66,193.04,190.5,187.96,28,38,10,7,1
24.4,54.6667,0.452,0.527,0.3,1,213.36,198.12,210.82,190.5,30,32,3,12,0
21.75,27,0.465,0.36,1.75,1,185.42,182.88,177.8,177.8,25,22,0,3,0
15,32.6667,0.503,0.335,0,0.8333,177.8,167.64,175.26,167.64,31,34,4,1,1
33,40,0.705,0.405,8,0.5,190.5,187.96,182.88,180.34,32,29,1,2,1
46,50.6667,0.3,0.347,0,0.3333,198.12,203.2,193.04,193.04,26,29,3,1,1
12,42,0.42,0.493,1,1,180.34,175.26,177.8,172.72,24,32,1,1,1
34.6,34.7143,0.39,0.581,0.4,1.1429,182.88,180.34,180.34,182.88,31,22,5,3,0
66.5,51,0.393,0.46,1,2.6667,177.8,167.64,182.88,167.64,29,31,9,2,1
17.6,34.1667,0.368,0.467,0.6,0.6667,193.04,198.12,182.88,190.5,28,28,4,3,1
28,24.8,0.574,0.378,2,1.6,167.64,185.42,167.64,177.8,33,29,8,8,1
46.625,29,0.424,0.502,0.25,1.4,172.72,172.72,167.64,167.64,41,36,2,5,0
38.625,34.6364,0.361,0.256,0.375,0.1818,170.18,175.26,167.64,170.18,28,34,5,6,1
69.5,35.9444,0.615,0.328,3.5,2.1111,180.34,180.34,167.64,177.8,29,34,14,4,1
65,63.5,0.37,0.45,0,2,162.56,160.02,154.94,160.02,32,36,0,0,0
52.8182,49.7143,0.538,0.538,1.5455,1.6429,182.88,203.2,180.34,193.04,39,35,12,9,1
27.3846,15,0.566,0.511,0.3846,0,200.66,210.82,190.5,193.04,33,31,6,10,1
41.5714,38.8,0.471,0.463,0.2857,0.3,180.34,177.8,177.8,180.34,26,34,7,4,1
36.8462,18.1,0.483,0.384,0.6154,1.5,182.88,190.5,177.8,185.42,31,30,7,7,1
17.4,40,0.504,0.6,0,0,193.04,185.42,185.42,182.88,28,34,1,2,1
38,27.5,0.583,0.541,0,0.5833,182.88,200.66,185.42,182.88,27,33,6,3,1
38.7143,46.5833,0.479,0.415,0.7143,0.9167,180.34,167.64,172.72,165.1,31,35,10,5,0
53.5,57.5,0.5,0.41,2,1.25,177.8,180.34,175.26,175.26,30,26,1,1,1
39.25,47,0.428,0.44,0,0,193.04,193.04,180.34,187.96,32,30,1,2,0
28.5,34.7778,0.411,0.457,1.625,0.3333,180.34,190.5,177.8,182.88,31,28,6,6,0
9,76.5,0.6,0.555,0,1.5,160.02,165.1,165.1,154.94,27,29,1,0,1
54.5,41,0.575,0.427,0,0.9375,203.2,187.96,193.04,185.42,28,30,12,2,1
28.5,46.5556,0.395,0.462,0,0.5,180.34,185.42,172.72,177.8,24,30,8,1,0
71,87,0.3,0.265,0,1,165.1,175.26,162.56,170.18,38,35,0,0,0
32,33.25,0.5,0.383,0,1.25,190.5,187.96,187.96,182.88,28,28,2,1,0
3,6,0.23,0.35,1,0,157.48,172.72,160.02,170.18,27,23,1,1,0
73,43,0.25,0.29,1,0,177.8,177.8,177.8,177.8,28,33,0,0,1
36.5,17,0.685,0.46,0.5,0.75,193.04,195.58,182.88,185.42,28,30,3,2,0
28.4444,43.0741,0.537,0.495,1.3333,0.7037,187.96,185.42,182.88,185.42,26,35,20,7,1
17.5,24.8125,0.578,0.449,0.5,0.5625,200.66,203.2,190.5,190.5,26,35,10,3,0
45.625,78,0.41,0.57,0.5,2,167.64,162.56,167.64,165.1,31,30,2,2,1
63,39.25,0.35,0.411,0.5,0.75,180.34,180.34,180.34,182.88,26,30,5,1,0
8,30.3636,0.27,0.497,0,0.8182,170.18,185.42,172.72,172.72,20,30,5,1,1
18,31.3333,0.22,0.373,1,0.3333,182.88,175.26,172.72,172.72,24,27,1,0,1
33.1111,35,0.443,0.61,1.7778,1.3333,185.42,177.8,180.34,170.18,23,32,2,6,1
96,39.3333,0.45,0.397,0,0.3333,160.02,160.02,165.1,154.94,29,24,2,1,1
62,22.6667,0.53,0.363,0,0.3333,180.34,177.8,175.26,172.72,21,28,1,1,0
15.2857,23.6667,0.437,0.33,1.1429,0.6667,180.34,172.72,177.8,165.1,28,29,1,3,1
49,64,0.41,0.34,0,0,167.64,182.88,167.64,170.18,30,28,1,0,0
39.1,53.8333,0.57,0.442,1.7,0.3333,185.42,185.42,182.88,182.88,41,27,10,9,0
35.3333,44.9583,0.54,0.446,4.5556,1.75,182.88,177.8,180.34,172.72,30,33,17,8,1
30,25.44,0.675,0.461,0,0.28,190.5,195.58,187.96,190.5,25,39,16,2,1
3,0,0.5,0,0,0,188,185.42,187.96,185.42,33,39,0,0,1
44.6667,31.7692,0.522,0.685,4.8333,0.2308,203.2,203.2,193.04,193.04,27,38,8,4,1
30.8,50.7143,0.376,0.403,3.4,3.8571,160.02,160.02,154.94,162.56,30,29,4,3,0
29.3333,29.2308,0.472,0.467,2.5,1,177.8,180.34,172.72,172.72,27,36,9,5,1
20,23,0.235,0.475,0,0,203.2,193.04,190.5,180.34,39,36,0,0,1
33.8571,27.8636,0.444,0.387,0.4286,2.4091,193.04,190.5,193.04,182.88,29,38,14,4,1
54.8,47.3571,0.375,0.353,1.1,1,175.26,165.1,167.64,162.56,24,33,12,7,1
21.2105,28.92,0.511,0.358,1.3684,2.52,187.96,177.8,177.8,170.18,28,36,14,10,1
35,37.5,0.3,0.495,1,2.5,180.34,175.26,170.18,177.8,26,28,0,0,1
32,56,0.377,0.432,0.3333,1,170.18,172.72,167.64,162.56,30,28,5,2,1
36,25.75,0.372,0.518,3.4,2.5,182.88,180.34,177.8,170.18,35,31,4,4,0
28,19.8889,0.6,0.344,1,0.1111,208.28,195.58,200.66,195.58,27,34,3,1,0
28.9286,21.0526,0.55,0.404,0.1429,1.2105,195.58,180.34,187.96,175.26,35,33,10,8,1
69,72,0.53,0.35,0,0,175.26,177.8,165.1,170.18,30,28,1,0,0
28.5714,50.0833,0.496,0.448,0.0714,0.4167,190.5,193.04,187.96,190.5,32,32,6,9,1
51.5,39.9474,0.465,0.517,1,3.1053,185.42,172.72,175.26,172.72,29,33,12,4,1
21.2222,45.6667,0.361,0.47,3.1111,1.6667,180.34,185.42,177.8,177.8,34,28,1,16,0
35.6,49.9167,0.516,0.47,0.6,0.4167,187.96,190.5,182.88,182.88,25,35,9,4,1
15,28.6667,0.455,0.343,1.5,2.6667,175.26,177.8,172.72,172.72,24,24,3,1,0
13.75,42.4286,0.463,0.367,2.25,1.4286,182.88,180.34,177.8,177.8,29,25,4,3,1
37.875,35,0.603,0.45,1.875,3,187.96,180.34,185.42,180.34,36,35,2,6,0
19.25,7.5,0.495,0.565,1.5,0.75,187.96,185.42,182.88,185.42,27,31,2,0,1
35.75,38.2222,0.55,0.377,0,1.3333,185.42,177.8,190.5,182.88,26,40,6,3,1
19,45,0.29,0.597,2.5,0.3333,172.72,165.1,167.64,170.18,29,36,1,1,0
42.6667,51.25,0.558,0.399,1.4444,1.625,190.5,190.5,190.5,185.42,37,29,6,5,0
47.2857,22.7778,0.55,0.536,4,2.2222,193.04,182.88,182.88,185.42,31,40,19,7,1
43.5,69.6667,0.75,0.42,3.5,0.3333,167.64,167.64,165.1,165.1,27,24,2,2,1
16,37.8333,0.57,0.535,1,0.1667,195.58,195.58,193.04,180.34,28,34,3,1,1
28.6667,15.6667,0.523,0.423,2,1.3333,172.72,175.26,167.64,172.72,38,26,2,1,1
48.625,24.2857,0.443,0.486,0.75,0.8571,180.34,190.5,177.8,180.34,31,26,5,6,0
33.8,25.625,0.492,0.338,3.8,0.875,170.18,190.5,167.64,182.88,36,33,6,8,1
58.3333,32.75,0.423,0.42,1,2.5,170.18,177.8,165.1,170.18,28,24,3,2,1
135,67,0.47,0.63,0,1,167.64,170.18,162.56,172.72,29,29,1,1,0
5,44.8333,0.71,0.417,0,0,182,180.34,180.34,172.72,23,29,4,1,0
76,53.2,0.365,0.436,0.5,5.4,182.88,177.8,177.8,170.18,28,29,4,1,0
57.1429,33.5,0.453,0.323,1.4286,0,167.64,175.26,167.64,172.72,37,37,1,4,1
5.5,29,0.22,0.42,0,1,195.58,182.88,182.88,180.34,34,22,0,1,0
49.875,31.1111,0.531,0.576,1.25,0.8889,170.18,175.26,170.18,172.72,29,29,8,6,0
44.9231,18.4,0.465,0.497,0.6923,1.2,180.34,182.88,175.26,185.42,26,38,8,9,1
29.25,70,0.39,0.48,0.75,1,162.56,160.02,160.02,162.56,26,25,1,2,0
46.25,57.2857,0.438,0.413,0.75,0.4286,167.64,170.18,167.64,160.02,31,27,11,3,0
30.6522,11.4,0.524,0.507,0.6087,0.24,187.96,187.96,185.42,182.88,39,41,15,15,1
17,18.9167,0.73,0.41,1,1.75,187.96,198.12,185.42,185.42,27,33,8,1,0
34.5,20.8333,0.525,0.487,0,1.3333,187.96,203.2,190.5,187.96,27,40,4,1,0
39,45,0.37,0.36,1,2.5,167.64,177.8,167.64,167.64,34,31,1,4,0
55.625,66,0.366,0.408,1.375,0.4,193.04,185.42,185.42,180.34,27,31,4,6,0
11.5,32.4286,0.57,0.454,1,1,187.96,182.88,180.34,180.34,33,27,5,1,0
33.6,26.1579,0.5,0.405,0.6,1.6842,195.58,198.12,185.42,185.42,29,36,12,3,1
38,39.6667,0.53,0.467,1,1.3333,193.04,195.58,177.8,182.88,30,36,3,1,1
5,30,0.2,0.5,0,2,205.74,185.42,193.04,185.42,29,29,0,0,0
36.9167,40.6667,0.448,0.441,2.3333,0.3889,195.58,190.5,175.26,180.34,25,32,13,9,1
65.6429,61.087,0.495,0.429,0.7857,2.913,177.8,172.72,172.72,167.64,34,36,16,10,0
59.6,37,0.392,0.535,0,1.5,198.12,198.12,193.04,185.42,28,30,2,2,0
24.7692,20.1667,0.443,0.432,0.1538,1.8333,193.04,198.12,187.96,185.42,34,36,3,9,0
35.3333,44.8889,0.417,0.477,4.6667,1.7778,180.34,180.34,170.18,170.18,26,28,6,3,0
36.125,30.7143,0.446,0.37,0.375,1.2143,190.5,180.34,182.88,172.72,28,34,17,5,1
21.75,46,0.335,0.388,2.875,2.5,182.88,187.96,175.26,185.42,30,34,6,5,0
60.6667,35.8,0.467,0.488,0.3333,0.8,190.5,185.42,182.88,180.34,24,34,3,1,0
44.2,53.6,0.504,0.479,3.4,3.3,193.04,200.66,187.96,190.5,37,28,6,6,0
30.375,30.5,0.364,0.375,2,1,185.42,185.42,180.34,182.88,33,28,4,3,0
113,45.8947,0.55,0.501,0,1.2632,177.8,182.88,180.34,175.26,29,29,14,1,0
29.4545,57.0714,0.5,0.359,2.0909,0.4286,193.04,190.5,180.34,187.96,30,33,7,7,1
43.5,52,0.485,0.69,1.25,0,187.96,203.2,182.88,193.04,24,28,1,2,0
55.8571,34.25,0.466,0.635,0.2857,1.75,170.18,157.48,170.18,160.02,30,32,2,3,0
22,26.6818,0.409,0.518,3,0.9545,200.66,187.96,187.96,182.88,28,37,12,5,1
31.0833,22.6,0.426,0.339,0.5833,3.5,167.64,165.1,167.64,162.56,34,33,6,7,1
40.6667,35.6667,0.424,0.458,1,1,187.96,195.58,185.42,185.42,30,28,6,11,1
25.6842,18.4,0.363,0.534,1.4211,1.2,190.5,187.96,187.96,187.96,36,29,1,13,1
42,24,0.44,0.48,0,1,205.74,190.5,195.58,185.42,26,31,1,1,1
37.8571,30.25,0.35,0.518,0.4286,2,170.18,175.26,167.64,170.18,28,31,2,5,1
17.6667,47.6667,0.467,0.527,1.3333,0.3333,185.42,170.18,172.72,167.64,36,32,1,1,0
48.5,50.3333,0.457,0.512,0.8,4.7778,177.8,177.8,177.8,177.8,30,29,9,8,0
